"","Race","Gender","traffic","Arrest","BondAmount","druggun","Patrol","Officer","Date","Day","Time","qol","UseOfForce","SearchConducted","Stopped","TimeZone"
"4675","Black","Man",FALSE,FALSE,NA,FALSE,"D4","LAUZON, J. L. (21850)  UPB",2020-08-08,"Sat",18:03:00,FALSE,"Yes","Yes","Yes","US/Eastern"
"4676","Black","Man",FALSE,TRUE,5000,FALSE,"D4","LAUZON, J. L. (21850)  UPB",2020-08-08,"Sat",18:04:00,FALSE,"Yes","Yes","Yes","US/Eastern"
"4677","Black","Man",FALSE,TRUE,3500,FALSE,"D4","STARRITT, Z. B. (19801)  ISB",2019-06-06,"Thu",17:08:00,FALSE,"Yes","Yes","Yes","US/Eastern"
"4678","White","Woman",FALSE,FALSE,NA,FALSE,"D4","GURLEY, R. L. (22860)  UPB",2019-07-05,"Fri",04:41:00,FALSE,"Yes","Yes","Yes","US/Eastern"
"4679","Black","Man",FALSE,TRUE,NA,FALSE,"D4","CISTERNAS, A. A. (18074)  ISB",2022-01-21,"Fri",13:12:00,FALSE,"Yes","Yes","Yes","US/Eastern"
"4680","Black","Man",FALSE,TRUE,NA,FALSE,"D4","SWANSON, L.  (23388)  UPB",2019-08-02,"Fri",20:13:00,TRUE,"Yes","Yes","Yes","US/Eastern"
"4681","Black","Woman",FALSE,TRUE,NA,FALSE,"D4","FLAMION, J. L. (18600)  ISB",2020-02-08,"Sat",18:47:00,FALSE,"Yes","Yes","Yes","US/Eastern"
"4682","Black","Woman",FALSE,TRUE,1000,FALSE,"D4","FLAMION, J. L. (18600)  ISB",2020-02-08,"Sat",19:12:00,FALSE,"Yes","Yes","Yes","US/Eastern"
"4683","Black","Man",FALSE,TRUE,NA,TRUE,"D4","MORALES, C. M. (23842)  UPB",2019-08-03,"Sat",03:18:00,FALSE,"Yes","Yes","Yes","US/Eastern"
"4684","Black","Woman",FALSE,TRUE,NA,FALSE,"D4","SWANSON, L.  (23388)  UPB",2020-06-02,"Tue",17:16:00,FALSE,"Yes","Yes","Yes","US/Eastern"
"4685","Black","Man",FALSE,TRUE,NA,FALSE,"D4","WEBSTER, J. S. (24790)  UPB",2022-05-13,"Fri",15:54:00,FALSE,"Yes","Yes","Yes","US/Eastern"
"4686","White","Man",FALSE,FALSE,1000,FALSE,"D4","EVANS, B. G. (24764)  UPB",2021-12-11,"Sat",23:00:00,FALSE,"Yes","Yes","Yes","US/Eastern"
"4687","White","Man",FALSE,FALSE,2000,FALSE,"D4","JUDY, M. A. (20646)  UPB",2021-12-06,"Mon",01:06:00,FALSE,"Yes","Yes","Yes","US/Eastern"
"4688","White","Woman",FALSE,FALSE,20000,FALSE,"D4","THOMSON, W. C. (17688)  UPB",2021-12-21,"Tue",13:53:00,FALSE,"Yes","Yes","Yes","US/Eastern"
"4689","Black","Woman",FALSE,FALSE,10000,FALSE,"D4","GURLEY, R. L. (22860)  UPB",2019-10-24,"Thu",02:05:00,FALSE,"Yes","Yes","Yes","US/Eastern"
"4690","Black","Man",FALSE,FALSE,NA,FALSE,"D4","MASNIK, E. I. (22849)  UPB",2021-08-11,"Wed",18:45:00,FALSE,"Yes","Yes","Yes","US/Eastern"
"4691","White","Man",FALSE,FALSE,NA,FALSE,"D4","HEIB, E.  (23807)  UPB",2021-07-04,"Sun",09:27:00,FALSE,"Yes","Yes","Yes","US/Eastern"
"4692","AIAN","Man",FALSE,TRUE,NA,TRUE,"D3","ROBERTS, A.  (22882)  UPB",2021-05-24,"Mon",10:44:00,FALSE,"Yes","Yes","Yes","US/Eastern"
"4693","White","Man",FALSE,FALSE,3000,FALSE,"D3","WOOD, C. B. (25003)  UPB",2022-03-18,"Fri",21:50:00,FALSE,"Yes","Yes","Yes","US/Eastern"
"4694","Black","Man",FALSE,TRUE,2000,FALSE,"D3","KNIGHT, M.  (23802)  UPB",2020-03-29,"Sun",01:18:00,FALSE,"Yes","Yes","Yes","US/Eastern"
"4695","Black","Woman",FALSE,TRUE,NA,FALSE,"D3","ALCALA, J. A. (18566)  ISB",2021-02-09,"Tue",20:14:00,FALSE,"Yes","Yes","Yes","US/Eastern"
"4696","Black","Man",FALSE,FALSE,2000,FALSE,"D3","KING, T. G. (24189)  UPB",2020-03-03,"Tue",21:07:00,FALSE,"Yes","Yes","Yes","US/Eastern"
"4697","White","Woman",FALSE,FALSE,1000,FALSE,"D3","GIST, M.  (20425)  ISB",2019-06-27,"Thu",19:26:00,FALSE,"Yes","Yes","Yes","US/Eastern"
"4698","Black","Man",FALSE,TRUE,NA,FALSE,"D3","STEWART, J. M. (21145)  ISB",2020-02-13,"Thu",15:05:00,FALSE,"Yes","Yes","Yes","US/Eastern"
"4699","White","Woman",FALSE,TRUE,3000,FALSE,"D3","KING, T. G. (24189)  UPB",2019-11-23,"Sat",01:00:00,FALSE,"Yes","Yes","Yes","US/Eastern"
"4700","White","Woman",FALSE,TRUE,1000,FALSE,"D3","KING, T. G. (24189)  UPB",2019-11-23,"Sat",01:58:00,FALSE,"Yes","Yes","Yes","US/Eastern"
"4701","White","Woman",FALSE,TRUE,5000,FALSE,"D3","KING, T. G. (24189)  UPB",2019-11-23,"Sat",02:22:00,FALSE,"Yes","Yes","Yes","US/Eastern"
"4702","Black","Man",TRUE,TRUE,7500,TRUE,"D3","ANNAS, J.  (23805)  UPB",2020-08-01,"Sat",22:44:00,FALSE,"Yes","Yes","Yes","US/Eastern"
"4703","Black","Man",FALSE,FALSE,7500,TRUE,"D3","ANNAS, J.  (23805)  UPB",2020-08-01,"Sat",23:40:00,FALSE,"Yes","Yes","Yes","US/Eastern"
"4704","Black","Man",FALSE,TRUE,NA,FALSE,"D3","ALCALA, J. A. (18566)  ISB",2019-04-25,"Thu",08:26:00,FALSE,"Yes","Yes","Yes","US/Eastern"
"4705","White","Man",FALSE,TRUE,NA,FALSE,"D3","ROSE, J. T. (19386)  UPB",2021-02-21,"Sun",22:30:00,FALSE,"Yes","Yes","Yes","US/Eastern"
"4706","White","Man",FALSE,FALSE,NA,FALSE,"D3","SAPOSNICK, M. J. (20649)  UP",2021-04-04,"Sun",03:34:00,FALSE,"Yes","Yes","Yes","US/Eastern"
"4707","White","Man",FALSE,FALSE,500,FALSE,"D3","MUNTER, G. L. (9434)  UPB",2019-09-14,"Sat",21:26:00,FALSE,"Yes","Yes","Yes","US/Eastern"
"4708","Black","Woman",TRUE,FALSE,1000,FALSE,"D3","MUNTER, G. L. (9434)  UPB",2019-06-16,"Sun",15:11:00,FALSE,"Yes","Yes","Yes","US/Eastern"
"4709","Black","Man",FALSE,TRUE,NA,FALSE,"D3","CROSSAN, S. J. (20623)  UPB",2019-10-06,"Sun",04:11:00,FALSE,"Yes","Yes","Yes","US/Eastern"
"4710","White","Man",TRUE,TRUE,2500,FALSE,"D3","SLAUGHTER, C. T. (22535)  UP",2019-11-22,"Fri",03:00:00,FALSE,"Yes","Yes","Yes","US/Eastern"
"4711","White","Man",FALSE,TRUE,2500,FALSE,"D3","SLAUGHTER, C. T. (22535)  UP",2019-11-22,"Fri",04:51:00,FALSE,"Yes","Yes","Yes","US/Eastern"
"4712","Black","Man",FALSE,FALSE,4000,TRUE,"D3","LERENA, J. P. (25217)  ADMN",2022-02-25,"Fri",15:34:00,FALSE,"Yes","Yes","Yes","US/Eastern"
"4713","Black","Man",TRUE,TRUE,4000,FALSE,"D3","LERENA, J. P. (25217)  ADMN",2022-02-25,"Fri",15:41:00,FALSE,"Yes","Yes","Yes","US/Eastern"
"4714","Black","Man",FALSE,FALSE,50000,FALSE,"D3","GREGORY, K. L. (18043)  ISB",2019-03-01,"Fri",23:00:00,FALSE,"Yes","Yes","Yes","US/Eastern"
"4715","Black","Man",FALSE,TRUE,NA,TRUE,"D3","STOCKS, D.  (22250)  ISB",2021-02-19,"Fri",18:55:00,FALSE,"Yes","Yes","Yes","US/Eastern"
"4716","Black","Man",FALSE,TRUE,NA,FALSE,"D3","STOCKS, D.  (22250)  ISB",2021-02-19,"Fri",18:55:00,FALSE,"Yes","Yes","Yes","US/Eastern"
"4717","Black","Man",FALSE,TRUE,NA,FALSE,"D3","STOCKS, D.  (22250)  ISB",2021-02-19,"Fri",18:55:00,FALSE,"Yes","Yes","Yes","US/Eastern"
"4718","Black","Man",FALSE,TRUE,1500,FALSE,"D3","HENRY, H. F. (7093)  UPB",2019-07-15,"Mon",21:23:00,FALSE,"Yes","Yes","Yes","US/Eastern"
"4719","Black","Man",FALSE,TRUE,NA,FALSE,"D3","STOKELY, L. N. (24776)  UPB",2021-02-23,"Tue",13:16:00,FALSE,"Yes","Yes","Yes","US/Eastern"
"4720","Black","Man",FALSE,TRUE,NA,FALSE,"D3","FLORIAN, J. P. (24708)  UPB",2022-01-05,"Wed",21:43:00,FALSE,"Yes","Yes","Yes","US/Eastern"
"4721","Black","Man",FALSE,FALSE,1000,FALSE,"D3","KNIGHT, M.  (23802)  UPB",2020-08-22,"Sat",07:59:00,FALSE,"Yes","Yes","Yes","US/Eastern"
"4722","Black","Man",TRUE,TRUE,NA,FALSE,"D3","STOKELY, L. N. (24776)  UPB",2021-05-18,"Tue",16:59:00,FALSE,"Yes","Yes","Yes","US/Eastern"
"4723","Black","Man",FALSE,TRUE,NA,TRUE,"D3","KELLAR, J. C. (20619)  ISB",2020-07-15,"Wed",21:28:00,FALSE,"Yes","Yes","Yes","US/Eastern"
"4724","Black","Man",FALSE,FALSE,NA,TRUE,"D3","ROGERS, G.  (20019)  UPB",2021-06-22,"Tue",16:03:00,FALSE,"Yes","Yes","Yes","US/Eastern"
"4725","Black","Man",FALSE,TRUE,NA,FALSE,"D3","SMITH, P. T. (12618)  UPB",2021-06-13,"Sun",10:26:00,FALSE,"Yes","Yes","Yes","US/Eastern"
"4726","Black","Man",FALSE,FALSE,2500,FALSE,"D3","CISTERNAS, A. A. (18074)  ISB",2019-06-29,"Sat",00:01:00,FALSE,"Yes","Yes","Yes","US/Eastern"
"4727","Black","Woman",FALSE,TRUE,NA,FALSE,"D3","TAYLOR, R. D. (20007)  ISB",2021-08-19,"Thu",07:15:00,FALSE,"Yes","Yes","Yes","US/Eastern"
"4728","Black","Woman",FALSE,FALSE,NA,TRUE,"D3","TURNER, R.  (20020)  ISB",2022-04-02,"Sat",23:43:00,FALSE,"Yes","Yes","Yes","US/Eastern"
"4729","Black","Man",FALSE,TRUE,3000000,FALSE,"D3","ALCALA, J. A. (18566)  ISB",2020-09-10,"Thu",12:56:00,FALSE,"Yes","Yes","Yes","US/Eastern"
"4730","Black","Man",FALSE,FALSE,5000,FALSE,"D3","ROBERTS, A.  (22882)  UPB",2021-03-07,"Sun",05:06:00,FALSE,"Yes","Yes","Yes","US/Eastern"
"4731","Black","Man",FALSE,TRUE,5000,FALSE,"D3","ROBERTS, A.  (22882)  UPB",2021-03-07,"Sun",05:43:00,FALSE,"Yes","Yes","Yes","US/Eastern"
"4732","Black","Man",FALSE,TRUE,20000,FALSE,"D3","ROBERTS, A.  (22882)  UPB",2021-03-07,"Sun",06:00:00,FALSE,"Yes","Yes","Yes","US/Eastern"
"4733","Black","Man",FALSE,TRUE,NA,FALSE,"D3","BEIGHEY, T.  (22174)  UPB",2021-06-10,"Thu",07:42:00,FALSE,"Yes","Yes","Yes","US/Eastern"
"4734","White","Woman",FALSE,TRUE,10000,FALSE,"D3","RIVERA, A.  (25199)  UPB",2021-02-24,"Wed",23:30:00,FALSE,"Yes","Yes","Yes","US/Eastern"
"4735","Black","Man",FALSE,TRUE,500,FALSE,"D3","MILLS, E. B. (20647)  UPB",2019-04-27,"Sat",17:45:00,FALSE,"Yes","Yes","Yes","US/Eastern"
"4736","Black","Woman",FALSE,TRUE,1000,FALSE,"D3","GURLEY, R. L. (22860)  UPB",2018-11-10,"Sat",08:19:00,FALSE,"Yes","Yes","Yes","US/Eastern"
"4737","Black","Man",FALSE,TRUE,NA,FALSE,"D3","WILKINS, C. D. (25001)  UPB",2021-03-30,"Tue",18:45:00,FALSE,"Yes","Yes","Yes","US/Eastern"
"4738","Black","Man",FALSE,TRUE,NA,TRUE,"D3","WILKINS, C. D. (25001)  UPB",2021-03-30,"Tue",19:22:00,FALSE,"Yes","Yes","Yes","US/Eastern"
"4739","Black","Man",FALSE,TRUE,NA,FALSE,"D3","WILKINS, C. D. (25001)  UPB",2021-03-30,"Tue",20:10:00,FALSE,"Yes","Yes","Yes","US/Eastern"
"4740","Black","Man",TRUE,TRUE,NA,FALSE,"D3","MEDLEY, T. S. (24245)  UPB",2021-02-26,"Fri",22:34:00,FALSE,"Yes","Yes","Yes","US/Eastern"
"4741","Black","Man",FALSE,FALSE,100000,FALSE,"D3","BAKER, B. M. (21368)  UPB",2020-02-07,"Fri",23:35:00,FALSE,"Yes","Yes","Yes","US/Eastern"
"4742","Black","Man",FALSE,TRUE,10000,FALSE,"D3","SINES, J. D. (22154)  UPB",2018-10-06,"Sat",22:58:00,FALSE,"Yes","Yes","Yes","US/Eastern"
"4743","White","Man",FALSE,TRUE,5000,FALSE,"D3","ANNAS, J.  (23805)  UPB",2020-03-21,"Sat",07:19:00,FALSE,"Yes","Yes","Yes","US/Eastern"
"4744","Black","Man",FALSE,TRUE,NA,FALSE,"D3","ADAMS, M.  (23801)  UPB",2019-12-01,"Sun",14:08:00,FALSE,"Yes","Yes","Yes","US/Eastern"
"4745","Black","Man",FALSE,FALSE,2500,FALSE,"D3","SNYDER, C. B. (17113)  ISB",2018-11-29,"Thu",17:00:00,FALSE,"Yes","Yes","Yes","US/Eastern"
"4746","Black","Man",FALSE,TRUE,1000,FALSE,"D3","MALASPINA, M. J. (21835)  UP",2019-03-27,"Wed",15:20:00,FALSE,"Yes","Yes","Yes","US/Eastern"
"4747","White","Woman",FALSE,FALSE,2000,FALSE,"D3","GILLIS, J.  (22161)  UPB",2021-11-25,"Thu",06:36:00,FALSE,"Yes","Yes","Yes","US/Eastern"
"4748","Black","Man",TRUE,TRUE,2000,FALSE,"D3","ALCALA, J. A. (18566)  ISB",2021-03-25,"Thu",08:15:00,FALSE,"Yes","Yes","Yes","US/Eastern"
"4749","White","Man",FALSE,FALSE,NA,FALSE,"D3","SMITH, P. T. (12618)  UPB",2021-11-25,"Thu",10:31:00,FALSE,"Yes","Yes","Yes","US/Eastern"
"4750","White","Man",FALSE,TRUE,5000,FALSE,"D3","RIVERA, A.  (25199)  UPB",2021-12-07,"Tue",14:21:00,FALSE,"Yes","Yes","Yes","US/Eastern"
"4751","White","Man",FALSE,FALSE,NA,FALSE,"D3","ROBERTS, A.  (22882)  UPB",2021-12-16,"Thu",13:14:00,FALSE,"Yes","Yes","Yes","US/Eastern"
"4752","White","Man",FALSE,TRUE,2500,FALSE,"D3","MALASPINA, M. J. (21835)  UP",2020-03-06,"Fri",10:15:00,FALSE,"Yes","Yes","Yes","US/Eastern"
"4753","White","Man",FALSE,TRUE,2500,FALSE,"D3","MALASPINA, M. J. (21835)  UP",2020-03-06,"Fri",10:20:00,FALSE,"Yes","Yes","Yes","US/Eastern"
"4754","White","Man",FALSE,TRUE,5000,FALSE,"D3","BEIGHEY, T.  (22174)  UPB",2019-05-31,"Fri",00:24:00,FALSE,"Yes","Yes","Yes","US/Eastern"
"4755","White","Woman",FALSE,TRUE,1500,FALSE,"D3","ALCALA, J. A. (18566)  ISB",2019-04-28,"Sun",10:20:00,FALSE,"Yes","Yes","Yes","US/Eastern"
"4756","White","Woman",TRUE,TRUE,NA,FALSE,"D3","ALCALA, J. A. (18566)  ISB",2019-04-28,"Sun",10:55:00,FALSE,"Yes","Yes","Yes","US/Eastern"
"4757","Black","Man",FALSE,TRUE,2500,FALSE,"D3","COLLEY, B. A. (24190)  UPB",2020-02-03,"Mon",01:18:00,TRUE,"Yes","Yes","Yes","US/Eastern"
"4758","White","Man",FALSE,TRUE,10000,TRUE,"D3","SINES, J. D. (22154)  UPB",2021-01-12,"Tue",22:17:00,FALSE,"Yes","Yes","Yes","US/Eastern"
"4759","Black","Man",FALSE,TRUE,NA,FALSE,"D3","HOLLINGSWORTH, J.  (19155)",2019-10-22,"Tue",15:07:00,FALSE,"Yes","Yes","Yes","US/Eastern"
"4760","Black","Man",FALSE,FALSE,2500,TRUE,"D3","ROBINSON, M. L. (16756)  UPB",2020-04-25,"Sat",19:06:00,FALSE,"Yes","Yes","Yes","US/Eastern"
"4761","Black","Man",FALSE,TRUE,NA,FALSE,"D3","MUNTER, G. L. (9434)  UPB",2020-07-09,"Thu",14:57:00,FALSE,"Yes","Yes","Yes","US/Eastern"
"4762","White","Man",FALSE,TRUE,NA,FALSE,"D3","RIVERA, A.  (25199)  UPB",2021-09-13,"Mon",07:27:00,FALSE,"Yes","Yes","Yes","US/Eastern"
"4763","White","Man",FALSE,TRUE,10000,FALSE,"D3","GONZALEZ, E.  (23797)  UPB",2020-12-25,"Fri",21:24:00,FALSE,"Yes","Yes","Yes","US/Eastern"
"4764","Black","Woman",FALSE,TRUE,2000,FALSE,"D3","HOLLINGSWORTH, J.  (19155)",2019-08-03,"Sat",23:56:00,FALSE,"Yes","Yes","Yes","US/Eastern"
"4765","Black","Woman",FALSE,TRUE,2000,FALSE,"D3","HOLLINGSWORTH, J.  (19155)",2019-09-16,"Mon",19:22:00,FALSE,"Yes","Yes","Yes","US/Eastern"
"4766","Black","Man",FALSE,TRUE,1000,FALSE,"D3","BOLICK, C. R. (20626)  UPB",2019-03-09,"Sat",12:39:00,FALSE,"Yes","Yes","Yes","US/Eastern"
"4767","Black","Man",FALSE,TRUE,NA,FALSE,"D3","BOLICK, C. R. (20626)  UPB",2019-03-09,"Sat",13:46:00,FALSE,"Yes","Yes","Yes","US/Eastern"
"4768","White","Man",FALSE,TRUE,NA,FALSE,"D3","ALCALA, J. A. (18566)  ISB",2019-03-24,"Sun",00:29:00,FALSE,"Yes","Yes","Yes","US/Eastern"
"4769","White","Man",FALSE,TRUE,1000,FALSE,"D3","ALCALA, J. A. (18566)  ISB",2019-03-24,"Sun",00:45:00,FALSE,"Yes","Yes","Yes","US/Eastern"
"4770","Black","Man",FALSE,TRUE,250000,TRUE,"D3","ADAMS, M.  (23801)  UPB",2019-03-31,"Sun",21:19:00,FALSE,"Yes","Yes","Yes","US/Eastern"
"4771","White","Man",FALSE,TRUE,20000,FALSE,"D3","ZAPATA-MEDELLIN, M.  (2382",2019-06-30,"Sun",11:27:00,FALSE,"Yes","Yes","Yes","US/Eastern"
"4772","Black","Man",FALSE,TRUE,NA,FALSE,"D3","ELNESSER, P.  (22861)  ISB",2020-05-20,"Wed",03:34:00,FALSE,"Yes","Yes","Yes","US/Eastern"
"4773","Black","Man",FALSE,TRUE,2000,FALSE,"D3","ELNESSER, P.  (22861)  ISB",2020-05-20,"Wed",04:55:00,FALSE,"Yes","Yes","Yes","US/Eastern"
"4774","White","Man",FALSE,TRUE,1000,FALSE,"D3","GAITHER, E. A. (24748)  UPB",2021-09-08,"Wed",11:24:00,FALSE,"Yes","Yes","Yes","US/Eastern"
"4775","Black","Man",FALSE,FALSE,30000,TRUE,"D3","UGOLICK, C.  (18583)  UPB",2018-10-06,"Sat",22:33:00,FALSE,"Yes","Yes","Yes","US/Eastern"
"4776","White","Man",FALSE,FALSE,10000,FALSE,"D3","QUICK, E. M. (7594)  UPB",2019-03-17,"Sun",18:53:00,FALSE,"Yes","Yes","Yes","US/Eastern"
"4777","Black","Man",FALSE,TRUE,NA,FALSE,"D3","ROBINSON, D.  (24788)  UPB",2022-04-14,"Thu",22:16:00,FALSE,"Yes","Yes","Yes","US/Eastern"
"4778","Black","Man",FALSE,TRUE,75000,FALSE,"D3","HINES, E. W. (17131)  ISB",2021-06-09,"Wed",13:27:00,FALSE,"Yes","Yes","Yes","US/Eastern"
"4779","Black","Man",TRUE,TRUE,1500,FALSE,"D3","ALCALA, J. A. (18566)  ISB",2019-02-13,"Wed",23:34:00,FALSE,"Yes","Yes","Yes","US/Eastern"
"4780","Black","Man",FALSE,TRUE,NA,FALSE,"D3","BERKSTRESSER, J. M. (21377",2019-06-07,"Fri",23:00:00,FALSE,"Yes","Yes","Yes","US/Eastern"
"4781","White","Man",FALSE,TRUE,NA,FALSE,"D3","STUART, T.  (23813)  UPB",2021-02-11,"Thu",10:58:00,TRUE,"Yes","Yes","Yes","US/Eastern"
"4782","White","Man",FALSE,TRUE,100000,FALSE,"D3","CROSSAN, S. J. (20623)  UPB",2019-06-05,"Wed",17:53:00,FALSE,"Yes","Yes","Yes","US/Eastern"
"4783","White","Man",FALSE,TRUE,10000,FALSE,"D3","VASQUEZ, B. N. (24253)  UPB",2020-09-21,"Mon",03:39:00,FALSE,"Yes","Yes","Yes","US/Eastern"
"4784","White","Man",FALSE,TRUE,10000,FALSE,"D3","VASQUEZ, B. N. (24253)  UPB",2020-09-21,"Mon",04:33:00,FALSE,"Yes","Yes","Yes","US/Eastern"
"4785","Black","Man",FALSE,TRUE,NA,FALSE,"D3","DANIELS, J. A. (18085)  ISB",2019-07-19,"Fri",21:52:00,FALSE,"Yes","Yes","Yes","US/Eastern"
"4786","Black","Man",FALSE,FALSE,10000,TRUE,"D3","ROBERTS, A.  (22882)  UPB",2021-01-08,"Fri",21:53:00,FALSE,"Yes","Yes","Yes","US/Eastern"
"4787","White","Man",FALSE,TRUE,2500,TRUE,"D3","PARKSTONE, N.  (21823)  UPB",2019-12-01,"Sun",20:53:00,FALSE,"Yes","Yes","Yes","US/Eastern"
"4788","White","Woman",FALSE,TRUE,NA,FALSE,"D3","ANNAS, J.  (23805)  UPB",2021-11-25,"Thu",17:28:00,FALSE,"Yes","Yes","Yes","US/Eastern"
"4789","White","Man",TRUE,TRUE,1005000,FALSE,"D3","WALKER, S. M. (24388)  UPB",2021-07-28,"Wed",19:30:00,FALSE,"Yes","Yes","Yes","US/Eastern"
"4790","Black","Man",FALSE,TRUE,250,FALSE,"D3","ALCALA, J. A. (18566)  ISB",2019-07-13,"Sat",19:10:00,FALSE,"Yes","Yes","Yes","US/Eastern"
"4791","Black","Man",FALSE,FALSE,3000,TRUE,"D3","MURTAGH, M.  (24996)  UPB",2022-04-19,"Tue",01:17:00,FALSE,"Yes","Yes","Yes","US/Eastern"
"4792","White","Man",FALSE,TRUE,NA,FALSE,"D3","FERNANDES, N. M. (24380)  UP",2022-03-10,"Thu",03:43:00,FALSE,"Yes","Yes","Yes","US/Eastern"
"4793","Black","Man",FALSE,TRUE,600,FALSE,"D3","MALASPINA, M. J. (21835)  UP",2020-02-17,"Mon",21:18:00,FALSE,"Yes","Yes","Yes","US/Eastern"
"4794","White","Man",FALSE,TRUE,5000,FALSE,"D3","QUESADA, A.  (23794)  UPB",2019-10-13,"Sun",11:13:00,FALSE,"Yes","Yes","Yes","US/Eastern"
"4795","Black","Man",FALSE,TRUE,20000,FALSE,"D3","MCGLASSON, M. B. (21383)  U",2021-06-15,"Tue",18:04:00,FALSE,"Yes","Yes","Yes","US/Eastern"
"4796","Black","Man",FALSE,TRUE,2500,FALSE,"D3","ROBERTS, A.  (22882)  UPB",2021-05-19,"Wed",21:10:00,FALSE,"Yes","Yes","Yes","US/Eastern"
"4797","White","Woman",FALSE,TRUE,NA,FALSE,"D3","MALASPINA, M. J. (21835)  UP",2019-02-02,"Sat",01:57:00,FALSE,"Yes","Yes","Yes","US/Eastern"
"4798","White","Man",FALSE,TRUE,150000,FALSE,"D3","ZAPATA-MEDELLIN, M.  (2382",2021-02-19,"Fri",10:32:00,FALSE,"Yes","Yes","Yes","US/Eastern"
"4799","White","Man",FALSE,TRUE,4000,FALSE,"D3","ZAPATA-MEDELLIN, M.  (2382",2021-02-19,"Fri",11:55:00,FALSE,"Yes","Yes","Yes","US/Eastern"
"4800","White","Man",FALSE,TRUE,4000,FALSE,"D3","ZAPATA-MEDELLIN, M.  (2382",2021-02-19,"Fri",11:55:00,FALSE,"Yes","Yes","Yes","US/Eastern"
"4801","White","Man",FALSE,TRUE,4000,FALSE,"D3","ZAPATA-MEDELLIN, M.  (2382",2021-02-19,"Fri",11:55:00,FALSE,"Yes","Yes","Yes","US/Eastern"
"4802","White","Man",FALSE,TRUE,4000,FALSE,"D3","ZAPATA-MEDELLIN, M.  (2382",2021-02-19,"Fri",11:55:00,FALSE,"Yes","Yes","Yes","US/Eastern"
"4803","White","Man",FALSE,FALSE,3000,FALSE,"D3","ZAPATA-MEDELLIN, M.  (2382",2021-02-19,"Fri",12:09:00,FALSE,"Yes","Yes","Yes","US/Eastern"
"4804","Black","Man",FALSE,TRUE,500,FALSE,"D3","RIVERA, A.  (25199)  UPB",2021-07-21,"Wed",07:21:00,FALSE,"Yes","Yes","Yes","US/Eastern"
"4805","Black","Man",TRUE,TRUE,2500,FALSE,"D3","GONZALEZ, E.  (23797)  UPB",2021-12-03,"Fri",18:10:00,FALSE,"Yes","Yes","Yes","US/Eastern"
"4806","Black","Man",TRUE,TRUE,NA,FALSE,"D3","UGOLICK, C.  (18583)  UPB",2021-02-27,"Sat",22:40:00,FALSE,"Yes","Yes","Yes","US/Eastern"
"4807","White","Man",FALSE,TRUE,3000,FALSE,"D3","HAMILTON, G.  (23844)  UPB",2019-06-21,"Fri",14:25:00,FALSE,"Yes","Yes","Yes","US/Eastern"
"4808","Black","Woman",FALSE,TRUE,NA,FALSE,"D3","ADAMS, M.  (23801)  UPB",2022-05-01,"Sun",13:23:00,FALSE,"Yes","Yes","Yes","US/Eastern"
"4809","Black","Man",FALSE,TRUE,NA,TRUE,"D3","KNIGHT, M.  (23802)  UPB",2020-09-04,"Fri",01:17:00,FALSE,"Yes","Yes","Yes","US/Eastern"
"4810","Black","Man",TRUE,TRUE,3000,FALSE,"D3","SHEPARD, A. J. (13659)  ISB",2019-03-18,"Mon",04:55:00,FALSE,"Yes","Yes","Yes","US/Eastern"
"4811","Black","Man",FALSE,FALSE,5000,FALSE,"D3","STUART, T.  (23813)  UPB",2020-05-03,"Sun",04:41:00,FALSE,"Yes","Yes","Yes","US/Eastern"
"4812","Black","Man",FALSE,TRUE,1500,FALSE,"D3","ANNAS, J.  (23805)  UPB",2019-09-28,"Sat",21:07:00,FALSE,"Yes","Yes","Yes","US/Eastern"
"4813","White","Man",TRUE,FALSE,1500,FALSE,"D3","OAKLEY, S.  (23829)  UPB",2019-06-29,"Sat",22:30:00,FALSE,"Yes","Yes","Yes","US/Eastern"
"4814","White","Woman",FALSE,FALSE,NA,FALSE,"D3","LERENA, J. P. (25217)  ADMN",2022-01-17,"Mon",12:24:00,FALSE,"Yes","Yes","Yes","US/Eastern"
"4815","Black","Man",FALSE,TRUE,NA,FALSE,"D3","ALCALA, J. A. (18566)  ISB",2019-02-03,"Sun",13:33:00,FALSE,"Yes","Yes","Yes","US/Eastern"
"4816","Black","Man",FALSE,TRUE,50000,FALSE,"D3","EVANS, R. C. (24193)  UPB",2019-11-17,"Sun",03:07:00,FALSE,"Yes","Yes","Yes","US/Eastern"
"4817","White","Woman",FALSE,TRUE,NA,FALSE,"D3","WAGSTAFF, J. H. (21147)  ISB",2019-11-16,"Sat",03:00:00,FALSE,"Yes","Yes","Yes","US/Eastern"
"4818","White","Man",FALSE,FALSE,NA,TRUE,"D3","STRANDH, D.  (0181)  UPB",2019-04-16,"Tue",19:25:00,FALSE,"Yes","Yes","Yes","US/Eastern"
"4819","White","Man",FALSE,FALSE,NA,TRUE,"D3","STRANDH, D.  (0181)  UPB",2019-04-18,"Thu",17:08:00,FALSE,"Yes","Yes","Yes","US/Eastern"
"4820","White","Man",FALSE,TRUE,2500,FALSE,"D3","WAGSTAFF, J. H. (21147)  ISB",2020-06-04,"Thu",10:30:00,FALSE,"Yes","Yes","Yes","US/Eastern"
"4821","Black","Man",FALSE,TRUE,20000,FALSE,"D3","ROBERTS, A.  (22882)  UPB",2021-05-30,"Sun",18:42:00,FALSE,"Yes","Yes","Yes","US/Eastern"
